sourcedb	sourcedb_version	method	labnr	c14age	c14std	c13val	site	sitetype	feature	period	culture	material	species	region	country	lat	lon	shortref	source_label	mat_group	species_group	dna_status
aadr			MAMS-40673	4488	22		İkiztepe	settlement	Sk: SK 528 DNA id: IKI002			bone	human	Samsun	Turkey	41.6136944	35.8711361	Skourtanioti et al., 2020	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			MAMS-40674	4552	22		İkiztepe	settlement	Sk: SK 552 DNA id: IKI009			bone	human	Samsun	Turkey	41.6136944	35.8711361	Skourtanioti et al., 2020	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			MAMS-40675	4557	22		İkiztepe	settlement	Sk: SK 567 DNA id: IKI012			bone	human	Samsun	Turkey	41.6136944	35.8711361	Skourtanioti et al., 2020	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			MAMS-40677	4580	26		İkiztepe	settlement	Sk: SK 593 DNA id: IKI017			bone	human	Samsun	Turkey	41.6136944	35.8711361	Skourtanioti et al., 2020	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			MAMS-40680	4623	26		İkiztepe	settlement	Sk: SK 665 DNA id: IKI034			bone	human	Samsun	Turkey	41.6136944	35.8711361	Skourtanioti et al., 2020	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			MAMS-40679	4635	26		İkiztepe	settlement	Sk: SK 652 DNA id: IKI030			bone	human	Samsun	Turkey	41.6136944	35.8711361	Skourtanioti et al., 2020	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			MAMS-40676	4671	22		İkiztepe	settlement	Sk: SK 581 DNA id: IKI016			bone	human	Samsun	Turkey	41.6136944	35.8711361	Skourtanioti et al., 2020	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			MAMS-40681	4700	26		İkiztepe	settlement	Sk: SK 668 DNA id: IKI036			bone	human	Samsun	Turkey	41.6136944	35.8711361	Skourtanioti et al., 2020	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			MAMS-40683	4738	26		İkiztepe	settlement	Sk: SK 677 DNA id: IKI038			bone	human	Samsun	Turkey	41.6136944	35.8711361	Skourtanioti et al., 2020	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			MAMS-40682	4748	29		İkiztepe	settlement	Sk: SK 675 DNA id: IKI037			bone	human	Samsun	Turkey	41.6136944	35.8711361	Skourtanioti et al., 2020	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			MAMS-40678	5080	27		İkiztepe	settlement	Sk: SK 635 DNA id: IKI024			bone	human	Samsun	Turkey	41.6136944	35.8711361	Skourtanioti et al., 2020	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-4781	1255	15		Ilıpınar	settlement	Sk: UK-X12 DNA id: I10430			bone	human	Bursa	Turkey	40.4683	29.3091	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-7729	4730	25		Ilıpınar	settlement	Sk: UR-U13 DNA id: I10542			bone	human	Bursa	Turkey	40.4683	29.3091	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-5520	1670	20		İznik-Basilica	settlement	Sk: KM-6 DNA id: I8372			bone	human	Bursa	Turkey	40.42	29.71	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-6832	330	20		İznik-Yenişehirkapı	settlement	Sk: M3b DNA id: I14844			bone	human	Bursa	Turkey	40.42	29.71	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-6792	1590	20		İznik-Yenişehirkapı	settlement	Sk: M7 DNA id: I14839			bone	human	Bursa	Turkey	40.42	29.71	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-7849	1620	20		İznik-Yenişehirkapı	settlement	Sk: M6 DNA id: I14840			bone	human	Bursa	Turkey	40.42	29.71	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-6940	2385	20		Kuriki Höyük	settlement	Sk: Locus 79; KH12E DNA id: I14733			bone	human	Batman	Turkey	37.79	41.01	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-6833	2500	30		Kuriki Höyük	settlement	Sk: Locus104; KH14EB DNA id: I14644			bone	human	Batman	Turkey	37.79	41.01	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-1965	7035	35		Menteşe Höyük	settlement	Sk: M229 (M16 T1 (UH 2000)) | T1, M229 / UH DNA id: I0723			bone	human	Bursa	Turkey	40.26	29.65	Mathieson et al., 2015	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-6843	3040	25		Muradiye	settlement	Sk: Muradiye 1 DNA id: I14767			bone	human	Van	Turkey	38.98	43.75	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-7861	1040	15		Oylum Höyük	settlement	Sk: X42a-c /14 DNA id: I14791			bone	human	Kilis	Turkey	36.69	37.17	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-8436	1215	15		Oylum Höyük	settlement	Sk: X42a-c-Y42ba(45/126) DNA id: I14760			bone	human	Kilis	Turkey	36.69	37.17	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-6835	3330	25		Oylum Höyük	settlement	Sk: J22/OBY123 DNA id: I14786			bone	human	Kilis	Turkey	36.69	37.17	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-6841	3355	25		Oylum Höyük	settlement	Sk: J22/OBY100 DNA id: I14762			bone	human	Kilis	Turkey	36.69	37.17	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-6836	3415	25		Oylum Höyük	settlement	Sk: K21/OBY155 DNA id: I14789			bone	human	Kilis	Turkey	36.69	37.17	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-6834	3435	25		Oylum Höyük	settlement	Sk: K21/OBY128-Sk3 DNA id: I14784			bone	human	Kilis	Turkey	36.69	37.17	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-6844	3840	25		Oylum Höyük	settlement	Sk: N165 E75 oby25 DNA id: I14792			bone	human	Kilis	Turkey	36.69	37.17	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			MAMS-30693	12890	40		Pınarbaşı	settlement	Sk: ZBC DNA id: ZBC			bone	human	Konya	Turkey	37.4939	33.0171	Feldman et al., 2019	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-9548	710	20		Stratonikeia	settlement	Sk: 14BCM12 DNA id: I20187			bone	human	Muğla	Turkey	37.3	28.03	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-8565	955	15		Stratonikeia	settlement	Sk: Burial 1 DNA id: I20140			bone	human	Muğla	Turkey	37.3	28.03	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-3067	4070	30		Tatika Höyük	settlement	Sk: C7, 9G DNA id: I4621			bone	human	Şırnak	Turkey	37.5432	41.8662	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-3065	4100	25		Tatika Höyük	settlement	Sk: E7, 5G DNA id: I4619			bone	human	Şırnak	Turkey	37.5432	41.8662	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-3066	4115	25		Tatika Höyük	settlement	Sk: E7, 4G DNA id: I4620			bone	human	Şırnak	Turkey	37.5432	41.8662	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-3064	4130	30		Tatika Höyük	settlement	Sk: B8, 15G DNA id: I4616			bone	human	Şırnak	Turkey	37.5432	41.8662	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-3214	4165	25		Tatika Höyük	settlement	Sk: E7, 6G DNA id: I4481			bone	human	Şırnak	Turkey	37.5432	41.8662	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-3062	4395	25		Tatika Höyük	settlement	Sk: E6, 10G DNA id: I4614			bone	human	Şırnak	Turkey	37.5432	41.8662	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-3063	4415	20		Tatika Höyük	settlement	Sk: B7, 27G DNA id: I4615			bone	human	Şırnak	Turkey	37.5432	41.8662	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-3215	4535	25		Tatika Höyük	settlement	Sk: B7 (small jar in the museum of Mardin) DNA id: I4483			bone	human	Şırnak	Turkey	37.5432	41.8662	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-3213	4550	30		Tatika Höyük	settlement	Sk: E6, 15G DNA id: I4480			bone	human	Şırnak	Turkey	37.5432	41.8662	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-3068	4780	25		Tatika Höyük	settlement	Sk: C8, 27G DNA id: I4622			bone	human	Şırnak	Turkey	37.5432	41.8662	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			MAMS-40664	6044	22		Tell Kurdu	settlement	Sk: TK_24_3 DNA id: KRD002			bone	human	Hatay	Turkey	36.329405	36.444255	Skourtanioti et al., 2020	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			MAMS-40665	6739	23		Tell Kurdu	settlement	Sk: TK_22_2 DNA id: KRD003			bone	human	Hatay	Turkey	36.329405	36.444255	Skourtanioti et al., 2020	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			MAMS-40666	6766	25		Tell Kurdu	settlement	Sk: TK_25_80 DNA id: KRD004			bone	human	Hatay	Turkey	36.329405	36.444255	Skourtanioti et al., 2020	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			MAMS-40663	6783	23		Tell Kurdu	settlement	Sk: TK_12_81 DNA id: KRD001			bone	human	Hatay	Turkey	36.329405	36.444255	Skourtanioti et al., 2020	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			MAMS-40667	6838	24		Tell Kurdu	settlement	Sk: TK_25_89 DNA id: KRD005			bone	human	Hatay	Turkey	36.329405	36.444255	Skourtanioti et al., 2020	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			Beta-410030	7750	30		Tepecik-Çiftlik	settlement	Sk: TP’10 BB 4-23 DNA id: Tep001			bone	human	Niğde	Turkey	38.1722	34.4939	Kılınç et al., 2016	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-6840	955	20		Tilbeşar Höyük	settlement	Sk: Locus 11; TH15 BJ990 DNA id: I14648			bone	human	Gaziantep	Turkey	36.87	37.54	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			MAMS-40684	3799	25		Titriş Höyük	settlement	Sk: TH80084  DNA id: TIT021			bone	human	Urfa	Turkey	37.4762	38.6761	Skourtanioti et al., 2020	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-2803	3620	20		Yassıtepe	settlement	Sk: YE-YA'15-1 DNA id: I5737			bone	human	İzmir	Turkey	38.42	27.14	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-2802	4185	20		Yassıtepe	settlement	Sk: YE-YA'16 - 1 DNA id: I5733			bone	human	İzmir	Turkey	38.42	27.14	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-4146	2125	20		Zafer-Azman	settlement	Sk: AZ-Grave 2 DNA id: I5228			bone	human	Samsun	Turkey	41.116	36.422	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-6790	295	20		Zeytinliada	settlement	Sk: ZK-59 DNA id: I14823			bone	human	Balıkesir	Turkey	40.39	27.79	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-6789	340	20		Zeytinliada	settlement	Sk: ZK-77 DNA id: I14820			bone	human	Balıkesir	Turkey	40.39	27.79	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
aadr			PSUAMS-6791	1565	20		Zeytinliada	settlement	Sk: ZK-106 DNA id: I14824			bone	human	Balıkesir	Turkey	40.39	27.79	Lazaridis et al., 2022	AADR	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey		AMS	Beta-unknownacem	3800	30		Acemhöyük	settlement	Layer VII	Early Bronze Age III	Early Bronze Age III	charred material		Aksaray	Turkey	38.4109576	33.83586586	Dardeniz and Öztan, 2020	C-Turkey (Current Study)	Indeterminate/Other	Indeterminate	Chronometric Only
c-turkey		AMS	UCIAMS199300	3745	15		Acemhöyük	settlement	DNA id: AC8811_Tur_m2125	Bronze Age	Bronze Age	bone	horse	Aksaray	Turkey	38.411227	33.835694	Librado et al., 2024	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Animal	Genomically Integrated
c-turkey		AMS	UCIAMS199632	2225	20		Acemhöyük	settlement	DNA id: AC7970_Tur_m290	Iron Age	Iron Age	bone	horse	Aksaray	Turkey	38.411227	33.835694	Librado et al., 2024	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Animal	Genomically Integrated
c-turkey			MAMS-25474	6659	29		Aktopraklık	settlement	Sk: 17 H 50.1  DNA id: AKT6			bone	human	Bursa	Turkey	40.1718	28.7277	Hofmanova, 2016 (dissertation)	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey			MAMS-25476	7567	33		Aktopraklık	settlement	Sk: 89 D 17.1  DNA id: AKT18			bone	human	Bursa	Turkey	40.1718	28.7277	Hofmanova, 2016 (dissertation)	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey			MAMS-25477	7602	30		Aktopraklık	settlement	Sk: 89 E 9.3  DNA id: AKT20			bone	human	Bursa	Turkey	40.1718	28.7277	Hofmanova, 2016 (dissertation)	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey			MAMS-48945	3099	26		Alalakh	settlement	Sk: 64.72 Locus 135 DNA id: ALA131.A			bone	human	Hatay	Turkey	36.23766318	36.38452688	Ingman et al., 2021	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey			MAMS-48944	3375	25		Alalakh	settlement	Sk: 64.72 Locus 128 DNA id: ALA130.A			bone	human	Hatay	Turkey	36.23766318	36.38452688	Ingman et al., 2021	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey			MAMS-48948	3383	25		Alalakh	settlement	Sk: 64.72 Locus 144 DNA id: ALA138.A			bone	human	Hatay	Turkey	36.23766318	36.38452688	Ingman et al., 2021	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey			MAMS-38609	3416	30		Alalakh	settlement	Sk: 45.44, Locus 135, AT 17689 DNA id: ALA009.C			bone	human	Hatay	Turkey	36.23766318	36.38452688	Ingman et al., 2021	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey			MAMS-48946	3438	25		Alalakh	settlement	Sk: 64.72 Locus 139 DNA id: ALA135.A			bone	human	Hatay	Turkey	36.23766318	36.38452688	Ingman et al., 2021	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey			MAMS-48947	3440	25		Alalakh	settlement	Sk: 64.72 Locus 141 DNA id: ALA136.A			bone	human	Hatay	Turkey	36.23766318	36.38452688	Ingman et al., 2021	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey			MAMS-38608	3552	23		Alalakh	settlement	Sk: 45.44, Locus 135, AT 17689 DNA id: ALA009.B			bone	human	Hatay	Turkey	36.23766318	36.38452688	Ingman et al., 2021	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey			TUBITAK-0849	8454	35		Aşıklı Höyük	settlement	Sk: 2 DNA id: Ash002			bone	human	Aksaray	Turkey	38.34828603	34.22991895	Yaka et al., 2021	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey			TUBITAK-0850	8698	39		Aşıklı Höyük	settlement	Sk: 40 DNA id: Ash040			bone	human	Aksaray	Turkey	38.34828603	34.22991895	Yaka et al., 2021	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey			TUBITAK-0738	8727	42		Aşıklı Höyük	settlement	Sk: 33 DNA id: Ash033			bone	human	Aksaray	Turkey	38.34828603	34.22991895	Yaka et al., 2021	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey			UA-57653	8773	37		Aşıklı Höyük	settlement	Sk: 129 DNA id: Ash129			bone	human	Aksaray	Turkey	38.34828603	34.22991895	Yaka et al., 2021	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey			UA-57654	8789	38		Aşıklı Höyük	settlement	Sk: 133 DNA id: Ash133			bone	human	Aksaray	Turkey	38.34828603	34.22991895	Yaka et al., 2021	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey			TUBITAK-0740	8794	40		Aşıklı Höyük	settlement	Sk: 136 DNA id: Ash136			bone	human	Aksaray	Turkey	38.34828603	34.22991895	Yaka et al., 2021	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey			TUBITAK-0739	8820	40		Aşıklı Höyük	settlement	Sk: 131 DNA id: Ash131			bone	human	Aksaray	Turkey	38.34828603	34.22991895	Yaka et al., 2021	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey			TUBITAK-0313	8828	42		Aşıklı Höyük	settlement	Sk: 133 DNA id: Ash133			bone	human	Aksaray	Turkey	38.34828603	34.22991895	Yaka et al., 2021	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey			TUBITAK-0312	8840	40		Aşıklı Höyük	settlement	Sk: 129 DNA id: Ash129			bone	human	Aksaray	Turkey	38.34828603	34.22991895	Yaka et al., 2021	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey			UA-57652	8894	38		Aşıklı Höyük	settlement	Sk: 128 DNA id: Ash128			bone	human	Aksaray	Turkey	38.34828603	34.22991895	Yaka et al., 2021	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey			TUBITAK-0311	8895	39		Aşıklı Höyük	settlement	Sk: 128 DNA id: Ash128			bone	human	Aksaray	Turkey	38.34828603	34.22991895	Yaka et al., 2021	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey		AMS	AYN-03	1842	25		Ayanis Kalesi	settlement	northern pit	Iron Age	Iron Age	bulk soil		Van	Turkey	38.70821829	43.21243866	Işıklı et al., 2021	C-Turkey (Current Study)	Environmental/Soil	Mollusc/Sediment/Soil	Chronometric Only
c-turkey		AMS	AYN-06	2404	29		Ayanis Kalesi	settlement	podium hall	Iron Age	Iron Age	charcoal		Van	Turkey	38.70821829	43.21243866	Işıklı et al., 2021	C-Turkey (Current Study)	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
c-turkey			AYN-04	2519	25		Ayanis Kalesi	settlement	southern fortification wall surrounding the stadium	Iron Age	Iron Age	bone	human	Van	Turkey	38.70821829	43.21243866	Işıklı et al., 2021	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Chronometric Only
c-turkey		AMS	AYN-02	2793	26		Ayanis Kalesi	settlement	northern pit	Iron Age	Iron Age	bulk soil		Van	Turkey	38.70821829	43.21243866	Işıklı et al., 2021	C-Turkey (Current Study)	Environmental/Soil	Mollusc/Sediment/Soil	Chronometric Only
c-turkey		AMS	AYN-01	2799	25		Ayanis Kalesi	settlement	temple couryard	Iron Age	Iron Age	charcoal		Van	Turkey	38.70821829	43.21243866	Işıklı et al., 2021	C-Turkey (Current Study)	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
c-turkey		AMS	AYN-05	2821	26		Ayanis Kalesi	settlement	temple couryard	Iron Age	Iron Age	charcoal		Van	Turkey	38.70821829	43.21243866	Işıklı et al., 2021	C-Turkey (Current Study)	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
c-turkey		AMS	TUBITAK-2370	7438	33		Bademağacı	settlement	Sk: BH ENÇ ll/2 izole 1 DNA id: bad017	Neolithic	Neolithic	bone	human	Antalya	Turkey	37.21267081	30.48284955	Koptekin et al., 2024	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey		AMS	TUBITAK-2371	7407	36		Bademağacı	settlement	Sk: BH'00 EN ll/3 SK 13 A DNA id: bad019	Neolithic	Neolithic	bone	human	Antalya	Turkey	37.21267081	30.48284955	Koptekin et al., 2024	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Genomically Integrated
c-turkey		AMS	TUBITAK-2146	7111	32		Bahçelievler	settlement	open space	Level 2	Neolithic	charcoal		Bilecik	Turkey	40.1629317	29.97527809	Fidan et al., 2022	C-Turkey (Current Study)	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
c-turkey		AMS	TUBITAK-2151	7125	36		Bahçelievler	settlement	courtyard	Level 2	Neolithic	charcoal		Bilecik	Turkey	40.1629317	29.97527809	Fidan et al., 2022	C-Turkey (Current Study)	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
c-turkey		AMS	TUBITAK-2150	7216	35		Bahçelievler	settlement	indoor	Level 2	Neolithic	charcoal		Bilecik	Turkey	40.1629317	29.97527809	Fidan et al., 2022	C-Turkey (Current Study)	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
c-turkey		AMS	TUBITAK-2145	7225	31		Bahçelievler	settlement	open space	Level 3	Neolithic	charcoal		Bilecik	Turkey	40.1629317	29.97527809	Fidan et al., 2022	C-Turkey (Current Study)	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
c-turkey		AMS	TUBITAK-2147	7248	31		Bahçelievler	settlement	indoor	Level 3	Neolithic	charcoal		Bilecik	Turkey	40.1629317	29.97527809	Fidan et al., 2022	C-Turkey (Current Study)	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
c-turkey		AMS	TUBITAK-2148	7357	59		Bahçelievler	settlement	indoor	Level 3	Neolithic	charcoal		Bilecik	Turkey	40.1629317	29.97527809	Fidan et al., 2022	C-Turkey (Current Study)	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
c-turkey		AMS	TUBITAK-2156	7433	33		Bahçelievler	settlement	indoor	Level 4	Neolithic	charcoal		Bilecik	Turkey	40.1629317	29.97527809	Fidan et al., 2022	C-Turkey (Current Study)	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
c-turkey		AMS	TUBITAK-2149	7448	34		Bahçelievler	settlement	human skeleton	Level 5	Neolithic	bone	human	Bilecik	Turkey	40.1629317	29.97527809	Fidan et al., 2022	C-Turkey (Current Study)	Bone/Teeth (Human/Animal)	Human	Chronometric Only
c-turkey		AMS	TUBITAK-2144	7449	33		Bahçelievler	settlement	courtyard	Level 5	Neolithic	charcoal		Bilecik	Turkey	40.1629317	29.97527809	Fidan et al., 2022	C-Turkey (Current Study)	Woody Plants (Charcoal)	Tree/Shrub	Chronometric Only
